Percent_Bleaching,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Realm_Name,Distance_to_Shore,ClimSST,Temperature_Minimum,Temperature_Maximum,Exposure,Turbidity,Cyclone_Frequency,Windspeed,Depth_m,Substrate_Name,SSTA,SSTA_Maximum,TSA,TSA_Maximum,Year,Month,Day
0.0,-19.1219,146.8808,Pacific,Central Indo-Pacific,126.24,300.52,292.2,305.77,Sometimes,0.1384,43.39,7,4.0,Hard Coral,-0.32,3.34,-4.29,3.27,2006,10,8
0.0,-19.1219,146.8808,Pacific,Central Indo-Pacific,126.24,300.52,292.2,305.77,Sometimes,0.1384,43.39,7,4.0,Nutrient Indicator Algae,-0.32,3.34,-4.29,3.27,2006,10,8
0.0,17.1684,-61.8183,Atlantic,Tropical Atlantic,40.13,301.28,297.17,303.79,Sheltered,0.0708,54.01,2,8.0,Hard Coral,0.73,2.49,0.72,2.02,2004,10,12
0.0,17.1684,-61.8183,Atlantic,Tropical Atlantic,40.13,301.28,297.17,303.79,Sheltered,0.0708,54.01,2,8.0,Nutrient Indicator Algae,0.73,2.49,0.72,2.02,2004,10,12
0.0,-20.0462,148.8785,Pacific,Central Indo-Pacific,356.61,297.19,292.94,304.3,Sheltered,0.0557,47.44,8,6.0,Hard Coral,-0.47,3.29,-3.17,2.66,2003,5,1
0.0,-20.0462,148.8785,Pacific,Central Indo-Pacific,356.61,297.19,292.94,304.3,Sheltered,0.0557,47.44,8,6.0,Nutrient Indicator Algae,-0.47,3.29,-3.17,2.66,2003,5,1
0.0,-20.0462,148.8785,Pacific,Central Indo-Pacific,356.61,295.31,292.94,304.3,Sheltered,0.0557,47.44,6,3.0,Hard Coral,0.97,3.29,-3.92,2.66,2007,6,10
0.0,-20.0462,148.8785,Pacific,Central Indo-Pacific,356.61,295.31,292.94,304.3,Sheltered,0.0557,47.44,6,3.0,Nutrient Indicator Algae,0.97,3.29,-3.92,2.66,2007,6,10
0.0,-20.039,148.8758,Pacific,Central Indo-Pacific,562.43,295.76,292.94,304.3,Sheltered,0.0584,47.44,5,5.0,Hard Coral,0.58,3.29,-3.31,2.66,2009,5,23
0.0,-20.039,148.8758,Pacific,Central Indo-Pacific,562.43,295.76,292.94,304.3,Sheltered,0.0584,47.44,5,5.0,Nutrient Indicator Algae,0.58,3.29,-3.31,2.66,2009,5,23
0.0,-16.3832,145.5627,Pacific,Central Indo-Pacific,227.64,299.11,294.01,305.39,Sheltered,0.0758,63.92,9,4.0,Hard Coral,-1.11,3.45,-2.86,2.86,2004,4,3
0.0,-16.3832,145.5627,Pacific,Central Indo-Pacific,227.64,299.11,294.01,305.39,Sheltered,0.0758,63.92,9,4.0,Nutrient Indicator Algae,-1.11,3.45,-2.86,2.86,2004,4,3
0.0,-16.3772,145.558,Pacific,Central Indo-Pacific,742.91,298.28,294.01,305.39,Sheltered,0.0758,63.92,5,2.0,Hard Coral,-0.81,3.45,-2.92,2.86,2009,4,11
0.0,-16.3772,145.558,Pacific,Central Indo-Pacific,742.91,298.28,294.01,305.39,Sheltered,0.0758,63.92,5,2.0,Nutrient Indicator Algae,-0.81,3.45,-2.92,2.86,2009,4,11
0.0,-12.1988,96.8313,Indian,Central Indo-Pacific,450.5,301.26,296.54,304.64,Exposed,0.0322,44.07,5,10.0,Hard Coral,0.31,3.35,0.29,3.28,2007,3,6
0.0,-12.1988,96.8313,Indian,Central Indo-Pacific,450.5,301.26,296.54,304.64,Exposed,0.0322,44.07,5,10.0,Nutrient Indicator Algae,0.31,3.35,0.29,3.28,2007,3,6
0.0,-23.4472,151.9119,Pacific,Central Indo-Pacific,459.75,299.08,292.83,302.86,Sheltered,0.0707,51.46,6,5.0,Hard Coral,-0.07,2.9,-3.14,2.58,2011,11,2
0.0,-23.4472,151.9119,Pacific,Central Indo-Pacific,459.75,299.08,292.83,302.86,Sheltered,0.0707,51.46,6,5.0,Nutrient Indicator Algae,-0.07,2.9,-3.14,2.58,2011,11,2
0.0,-23.4416,151.9048,Pacific,Central Indo-Pacific,665.19,299.08,292.83,302.86,Sheltered,0.0707,51.46,6,5.0,Hard Coral,-0.07,2.9,-3.14,2.58,2011,11,4
0.0,-23.4416,151.9048,Pacific,Central Indo-Pacific,665.19,299.08,292.83,302.86,Sheltered,0.0707,51.46,6,5.0,Nutrient Indicator Algae,-0.07,2.9,-3.14,2.58,2011,11,4
0.0,-12.0702,96.8421,Indian,Central Indo-Pacific,304.11,301.46,296.76,304.38,Exposed,0.0318,43.0,5,10.0,Hard Coral,-0.64,3.22,-1.0,2.89,2007,1,27
0.0,-12.0702,96.8421,Indian,Central Indo-Pacific,304.11,301.46,296.76,304.38,Exposed,0.0318,43.0,5,10.0,Nutrient Indicator Algae,-0.64,3.22,-1.0,2.89,2007,1,27
0.0,-20.0391,148.8748,Pacific,Central Indo-Pacific,664.67,297.19,292.94,304.3,Sheltered,0.059,47.44,4,3.5,Hard Coral,0.34,3.29,-2.12,2.66,2006,5,1
0.0,-20.0391,148.8748,Pacific,Central Indo-Pacific,664.67,297.19,292.94,304.3,Sheltered,0.059,47.44,4,3.5,Nutrient Indicator Algae,0.34,3.29,-2.12,2.66,2006,5,1
0.0,-19.123,146.8798,Pacific,Central Indo-Pacific,92.88,300.52,292.2,305.77,Sheltered,0.1384,43.39,7,4.0,Hard Coral,-0.32,3.34,-4.29,3.27,2006,10,8
0.0,-19.123,146.8798,Pacific,Central Indo-Pacific,92.88,300.52,292.2,305.77,Sheltered,0.1384,43.39,7,4.0,Nutrient Indicator Algae,-0.32,3.34,-4.29,3.27,2006,10,8
0.0,-18.5784,146.4824,Pacific,Central Indo-Pacific,188.52,299.7,293.64,305.4,Sheltered,0.0822,44.5,5,3.0,Hard Coral,0.54,3.15,-4.13,2.91,2005,9,23
0.0,-18.5784,146.4824,Pacific,Central Indo-Pacific,188.52,299.7,293.64,305.4,Sheltered,0.0822,44.5,5,3.0,Nutrient Indicator Algae,0.54,3.15,-4.13,2.91,2005,9,23
0.0,-18.5612,146.4882,Pacific,Central Indo-Pacific,299.3,298.11,293.64,305.39,Sheltered,0.0822,44.5,8,3.8,Hard Coral,0.51,3.22,-1.62,3.01,2006,4,16
0.0,-18.5612,146.4882,Pacific,Central Indo-Pacific,299.3,298.11,293.64,305.39,Sheltered,0.0822,44.5,8,3.8,Nutrient Indicator Algae,0.51,3.22,-1.62,3.01,2006,4,16
0.0,-18.5524,146.4883,Pacific,Central Indo-Pacific,174.1,298.11,293.64,305.39,Sheltered,0.0822,44.5,8,5.0,Hard Coral,0.51,3.22,-1.62,3.01,2006,4,16
0.0,-18.5524,146.4883,Pacific,Central Indo-Pacific,174.1,298.11,293.64,305.39,Sheltered,0.0822,44.5,8,5.0,Nutrient Indicator Algae,0.51,3.22,-1.62,3.01,2006,4,16
0.0,-18.5492,146.4879,Pacific,Central Indo-Pacific,94.15,298.11,293.64,305.39,Sheltered,0.0822,44.5,8,5.0,Hard Coral,0.51,3.22,-1.62,3.01,2006,4,16
0.0,-18.5492,146.4879,Pacific,Central Indo-Pacific,94.15,298.11,293.64,305.39,Sheltered,0.0822,44.5,8,5.0,Nutrient Indicator Algae,0.51,3.22,-1.62,3.01,2006,4,16
0.0,-12.1592,96.816,Indian,Central Indo-Pacific,508.49,301.31,296.91,305.04,Exposed,0.0314,43.23,5,10.0,Hard Coral,-0.79,3.77,-1.06,3.72,2007,1,28
0.0,-12.1592,96.816,Indian,Central Indo-Pacific,508.49,301.31,296.91,305.04,Exposed,0.0314,43.23,5,10.0,Nutrient Indicator Algae,-0.79,3.77,-1.06,3.72,2007,1,28
0.0,-12.1329,96.8317,Indian,Central Indo-Pacific,1067.61,301.4,296.92,305.17,Sheltered,0.0314,43.23,7,10.0,Hard Coral,0.41,3.83,0.26,3.76,2007,2,8
0.0,-12.1329,96.8317,Indian,Central Indo-Pacific,1067.61,301.4,296.92,305.17,Sheltered,0.0314,43.23,7,10.0,Nutrient Indicator Algae,0.41,3.83,0.26,3.76,2007,2,8
0.0,-11.8297,96.8174,Indian,Central Indo-Pacific,194.23,300.19,296.79,305.23,Exposed,0.0298,46.21,7,10.0,Hard Coral,-0.28,3.75,-1.03,3.7,2008,6,2
0.0,-11.8297,96.8174,Indian,Central Indo-Pacific,194.23,300.19,296.79,305.23,Exposed,0.0298,46.21,7,10.0,Nutrient Indicator Algae,-0.28,3.75,-1.03,3.7,2008,6,2
0.0,-11.8172,96.8167,Indian,Central Indo-Pacific,925.92,301.52,296.79,305.23,Exposed,0.0298,46.21,7,10.0,Hard Coral,0.97,3.75,0.78,3.7,2007,2,12
0.0,-11.8172,96.8167,Indian,Central Indo-Pacific,925.92,301.52,296.79,305.23,Exposed,0.0298,46.21,7,10.0,Nutrient Indicator Algae,0.97,3.75,0.78,3.7,2007,2,12
0.0,-11.8172,96.8167,Indian,Central Indo-Pacific,925.92,301.52,296.79,305.23,Exposed,0.0298,46.21,4,10.0,Hard Coral,1.65,3.75,1.56,3.7,2004,2,20
0.0,-11.8172,96.8167,Indian,Central Indo-Pacific,925.92,301.52,296.79,305.23,Exposed,0.0298,46.21,4,10.0,Nutrient Indicator Algae,1.65,3.75,1.56,3.7,2004,2,20
0.0,23.9472,-74.5511,Atlantic,Tropical Atlantic,247.16,300.57,295.82,303.77,Exposed,0.0263,48.13,3,7.0,Hard Coral,-0.76,2.9,-3.39,1.7,2005,5,18
0.0,23.9472,-74.5511,Atlantic,Tropical Atlantic,247.16,300.57,295.82,303.77,Exposed,0.0263,48.13,3,7.0,Nutrient Indicator Algae,-0.76,2.9,-3.39,1.7,2005,5,18
0.0,23.9472,-74.5511,Atlantic,Tropical Atlantic,247.16,300.57,295.82,303.77,Exposed,0.0263,48.13,6,6.0,Hard Coral,-0.81,2.9,-3.71,1.7,2012,5,12
0.0,23.9472,-74.5511,Atlantic,Tropical Atlantic,247.16,300.57,295.82,303.77,Exposed,0.0263,48.13,6,6.0,Nutrient Indicator Algae,-0.81,2.9,-3.71,1.7,2012,5,12
0.0,22.4493,-73.1309,Atlantic,Tropical Atlantic,153.01,299.06,296.54,304.1,Sheltered,0.0335,51.65,6,13.0,Hard Coral,-0.28,3.29,-3.8,2.13,2004,3,27
0.0,22.4493,-73.1309,Atlantic,Tropical Atlantic,153.01,299.06,296.54,304.1,Sheltered,0.0335,51.65,6,13.0,Nutrient Indicator Algae,-0.28,3.29,-3.8,2.13,2004,3,27
0.0,22.5947,-73.6267,Atlantic,Tropical Atlantic,278.97,299.47,295.02,303.85,Sheltered,0.0389,59.25,4,5.5,Hard Coral,0.18,3.82,-3.1,1.89,2004,4,10
0.0,22.5947,-73.6267,Atlantic,Tropical Atlantic,278.97,299.47,295.02,303.85,Sheltered,0.0389,59.25,4,5.5,Nutrient Indicator Algae,0.18,3.82,-3.1,1.89,2004,4,10
0.0,22.5958,-73.6267,Atlantic,Tropical Atlantic,351.18,298.88,295.02,303.85,Sheltered,0.0389,59.25,10,4.0,Hard Coral,0.68,3.82,-2.95,1.89,2004,3,21
0.0,22.5958,-73.6267,Atlantic,Tropical Atlantic,351.18,298.88,295.02,303.85,Sheltered,0.0389,59.25,10,4.0,Nutrient Indicator Algae,0.68,3.82,-2.95,1.89,2004,3,21
0.0,22.5958,-73.6267,Atlantic,Tropical Atlantic,351.18,298.88,295.02,303.85,Sheltered,0.0389,59.25,10,12.0,Hard Coral,0.68,3.82,-2.95,1.89,2004,3,21
0.0,22.5958,-73.6267,Atlantic,Tropical Atlantic,351.18,298.88,295.02,303.85,Sheltered,0.0389,59.25,10,12.0,Nutrient Indicator Algae,0.68,3.82,-2.95,1.89,2004,3,21
0.0,23.635,-74.8483,Atlantic,Tropical Atlantic,1549.01,299.5,295.83,304.1,Sheltered,0.0501,59.75,11,8.0,Hard Coral,-0.55,2.86,-3.98,2.02,2004,4,14
0.0,23.635,-74.8483,Atlantic,Tropical Atlantic,1549.01,299.5,295.83,304.1,Sheltered,0.0501,59.75,11,8.0,Nutrient Indicator Algae,-0.55,2.86,-3.98,2.02,2004,4,14
0.0,23.6386,-74.8511,Atlantic,Tropical Atlantic,1297.58,299.5,295.83,304.1,Sheltered,0.0501,59.75,11,5.5,Hard Coral,-0.55,2.86,-3.98,2.02,2004,4,19
0.0,23.6386,-74.8511,Atlantic,Tropical Atlantic,1297.58,299.5,295.83,304.1,Sheltered,0.0501,59.75,11,5.5,Nutrient Indicator Algae,-0.55,2.86,-3.98,2.02,2004,4,19
0.0,25.0222,-77.5703,Atlantic,Tropical Atlantic,1867.12,301.7,295.05,304.33,Sheltered,0.0498,59.73,7,6.0,Hard Coral,0.3,2.92,0.28,1.65,2010,8,25
0.0,25.0222,-77.5703,Atlantic,Tropical Atlantic,1867.12,301.7,295.05,304.33,Sheltered,0.0498,59.73,7,6.0,Nutrient Indicator Algae,0.3,2.92,0.28,1.65,2010,8,25
0.0,25.093,-77.233,Atlantic,Tropical Atlantic,494.51,297.02,293.82,305.48,Sheltered,0.0517,60.5,10,4.5,Hard Coral,0.4,4.26,-3.65,2.72,2013,11,20
0.0,25.093,-77.233,Atlantic,Tropical Atlantic,494.51,297.02,293.82,305.48,Sheltered,0.0517,60.5,10,4.5,Nutrient Indicator Algae,0.4,4.26,-3.65,2.72,2013,11,20
0.0,13.055,-59.5411,Atlantic,Tropical Atlantic,428.02,301.67,297.01,304.44,Sheltered,0.0259,48.86,5,10.0,Hard Coral,0.97,2.72,0.12,2.55,2003,8,17
0.0,13.055,-59.5411,Atlantic,Tropical Atlantic,428.02,301.67,297.01,304.44,Sheltered,0.0259,48.86,5,10.0,Nutrient Indicator Algae,0.97,2.72,0.12,2.55,2003,8,17
0.0,13.055,-59.5411,Atlantic,Tropical Atlantic,428.02,301.67,297.01,304.44,Sheltered,0.0259,48.86,7,11.0,Hard Coral,-0.67,2.72,-1.55,2.55,2004,8,14
0.0,13.055,-59.5411,Atlantic,Tropical Atlantic,428.02,301.67,297.01,304.44,Sheltered,0.0259,48.86,7,11.0,Nutrient Indicator Algae,-0.67,2.72,-1.55,2.55,2004,8,14
0.0,13.0626,-59.5566,Atlantic,Tropical Atlantic,236.91,301.67,297.01,304.44,Sheltered,0.0365,48.86,7,3.0,Hard Coral,-0.67,2.72,-1.55,2.55,2004,8,14
0.0,13.0626,-59.5566,Atlantic,Tropical Atlantic,236.91,301.67,297.01,304.44,Sheltered,0.0365,48.86,7,3.0,Nutrient Indicator Algae,-0.67,2.72,-1.55,2.55,2004,8,14
0.0,13.2278,-59.6406,Atlantic,Tropical Atlantic,406.22,299.78,296.92,303.6,Sheltered,0.036,44.29,9,1.0,Fleshy Seaweed,-0.07,2.6,-2.46,1.73,2003,2,22
0.0,13.2278,-59.6406,Atlantic,Tropical Atlantic,406.22,299.78,296.92,303.6,Sheltered,0.036,44.29,9,1.0,Hard Coral,-0.07,2.6,-2.46,1.73,2003,2,22
0.0,16.4459,-88.1958,Atlantic,Tropical Atlantic,92.33,302.75,296.72,306.47,Sheltered,0.07,56.0,6,3.0,Hard Coral,0.29,3.74,0.14,3.72,2004,8,11
0.0,16.4459,-88.1958,Atlantic,Tropical Atlantic,92.33,302.75,296.72,306.47,Sheltered,0.07,56.0,6,3.0,Nutrient Indicator Algae,0.29,3.74,0.14,3.72,2004,8,11
0.0,16.713,-87.8661,Atlantic,Tropical Atlantic,1408.22,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,1.5,Hard Coral,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.713,-87.8661,Atlantic,Tropical Atlantic,1408.22,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,1.5,Nutrient Indicator Algae,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.713,-87.8661,Atlantic,Tropical Atlantic,1408.22,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,6.7,Hard Coral,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.713,-87.8661,Atlantic,Tropical Atlantic,1408.22,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,6.7,Nutrient Indicator Algae,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.7179,-87.8713,Atlantic,Tropical Atlantic,2034.42,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,2.7,Hard Coral,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.7179,-87.8713,Atlantic,Tropical Atlantic,2034.42,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,2.7,Nutrient Indicator Algae,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.7179,-87.8713,Atlantic,Tropical Atlantic,2034.42,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,15.0,Hard Coral,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.7179,-87.8713,Atlantic,Tropical Atlantic,2034.42,301.82,298.09,305.07,Sheltered,0.0864,57.12,7,15.0,Nutrient Indicator Algae,0.79,3.06,-0.09,2.65,2008,5,22
0.0,16.7517,-87.8148,Atlantic,Tropical Atlantic,1261.42,302.42,297.6,305.17,Sheltered,0.0991,47.62,5,2.0,Hard Coral,0.92,3.03,0.75,2.75,2004,8,8
0.0,16.7517,-87.8148,Atlantic,Tropical Atlantic,1261.42,302.42,297.6,305.17,Sheltered,0.0991,47.62,5,2.0,Nutrient Indicator Algae,0.92,3.03,0.75,2.75,2004,8,8
0.0,16.811,-88.0819,Atlantic,Tropical Atlantic,237.0,302.63,297.47,305.66,Sheltered,0.0445,49.04,5,3.0,Hard Coral,0.41,3.26,0.21,3.02,2004,8,9
0.0,16.811,-88.0819,Atlantic,Tropical Atlantic,237.0,302.63,297.47,305.66,Sheltered,0.0445,49.04,5,3.0,Nutrient Indicator Algae,0.41,3.26,0.21,3.02,2004,8,9
0.0,17.208,-87.5479,Atlantic,Tropical Atlantic,843.58,302.28,297.22,305.0,Sheltered,0.0359,47.21,5,4.0,Hard Coral,0.73,3.66,0.49,2.71,2004,8,7
0.0,17.208,-87.5479,Atlantic,Tropical Atlantic,843.58,302.28,297.22,305.0,Sheltered,0.0359,47.21,5,4.0,Nutrient Indicator Algae,0.73,3.66,0.49,2.71,2004,8,7
0.0,17.2217,-87.6038,Atlantic,Tropical Atlantic,796.75,302.26,297.22,304.83,Sheltered,0.0397,47.21,5,2.0,Hard Coral,0.58,3.28,0.33,2.55,2004,8,6
0.0,17.2217,-87.6038,Atlantic,Tropical Atlantic,796.75,302.26,297.22,304.83,Sheltered,0.0397,47.21,5,2.0,Nutrient Indicator Algae,0.58,3.28,0.33,2.55,2004,8,6
0.0,17.8807,-87.9652,Atlantic,Tropical Atlantic,1920.89,301.66,297.13,305.3,Exposed,0.0392,49.65,6,1.5,Hard Coral,-0.09,3.15,-1.28,2.88,2007,5,20
0.0,17.8807,-87.9652,Atlantic,Tropical Atlantic,1920.89,301.66,297.13,305.3,Exposed,0.0392,49.65,6,1.5,Nutrient Indicator Algae,-0.09,3.15,-1.28,2.88,2007,5,20
0.0,17.8822,-87.9643,Atlantic,Tropical Atlantic,1946.5,302.16,297.13,305.3,Exposed,0.0392,49.65,3,1.3,Hard Coral,0.31,3.15,0.31,2.88,2006,8,31
0.0,17.8822,-87.9643,Atlantic,Tropical Atlantic,1946.5,302.16,297.13,305.3,Exposed,0.0392,49.65,3,1.3,Nutrient Indicator Algae,0.31,3.15,0.31,2.88,2006,8,31
0.0,17.9073,-87.9528,Atlantic,Tropical Atlantic,1566.49,301.66,297.13,305.3,Exposed,0.0395,49.65,6,11.7,Hard Coral,-0.09,3.15,-1.28,2.88,2007,5,20
0.0,17.9073,-87.9528,Atlantic,Tropical Atlantic,1566.49,301.66,297.13,305.3,Exposed,0.0395,49.65,6,11.7,Nutrient Indicator Algae,-0.09,3.15,-1.28,2.88,2007,5,20
0.0,17.9073,-87.9528,Atlantic,Tropical Atlantic,1566.49,301.66,297.13,305.3,Exposed,0.0395,49.65,6,3.0,Hard Coral,-0.09,3.15,-1.28,2.88,2007,5,20
0.0,17.9073,-87.9528,Atlantic,Tropical Atlantic,1566.49,301.66,297.13,305.3,Exposed,0.0395,49.65,6,3.0,Nutrient Indicator Algae,-0.09,3.15,-1.28,2.88,2007,5,20
0.0,17.9073,-87.9528,Atlantic,Tropical Atlantic,1566.49,302.27,297.13,305.3,Exposed,0.0395,49.65,4,2.7,Hard Coral,-0.85,3.15,-0.89,2.88,2006,8,23
0.0,17.9073,-87.9528,Atlantic,Tropical Atlantic,1566.49,302.27,297.13,305.3,Exposed,0.0395,49.65,4,2.7,Nutrient Indicator Algae,-0.85,3.15,-0.89,2.88,2006,8,23
0.0,17.9124,-87.9506,Atlantic,Tropical Atlantic,1410.75,302.16,297.13,305.3,Exposed,0.0395,49.65,3,1.3,Hard Coral,0.31,3.15,0.31,2.88,2006,8,31
0.0,17.9124,-87.9506,Atlantic,Tropical Atlantic,1410.75,302.16,297.13,305.3,Exposed,0.0395,49.65,3,1.3,Nutrient Indicator Algae,0.31,3.15,0.31,2.88,2006,8,31
0.0,17.9124,-87.9506,Atlantic,Tropical Atlantic,1410.75,301.66,297.13,305.3,Exposed,0.0395,49.65,6,1.5,Hard Coral,-0.09,3.15,-1.28,2.88,2007,5,17
0.0,17.9124,-87.9506,Atlantic,Tropical Atlantic,1410.75,301.66,297.13,305.3,Exposed,0.0395,49.65,6,1.5,Nutrient Indicator Algae,-0.09,3.15,-1.28,2.88,2007,5,17
0.0,-17.9703,-38.6718,Atlantic,Tropical Atlantic,2168.63,298.8,295.41,302.77,Exposed,0.0829,46.33,7,10.0,Hard Coral,-1.13,2.63,-3.34,2.26,2007,10,19
0.0,-17.9703,-38.6718,Atlantic,Tropical Atlantic,2168.63,298.8,295.41,302.77,Exposed,0.0829,46.33,7,10.0,Nutrient Indicator Algae,-1.13,2.63,-3.34,2.26,2007,10,19
0.0,-17.9703,-38.6718,Atlantic,Tropical Atlantic,2168.63,299.79,295.41,302.77,Exposed,0.0829,46.33,5,9.0,Hard Coral,1.7,2.63,0.35,2.26,2009,12,16
0.0,-17.9703,-38.6718,Atlantic,Tropical Atlantic,2168.63,299.79,295.41,302.77,Exposed,0.0829,46.33,5,9.0,Nutrient Indicator Algae,1.7,2.63,0.35,2.26,2009,12,16
0.0,-17.9643,-38.7007,Atlantic,Tropical Atlantic,69.66,298.7,295.41,302.77,Sheltered,0.0829,46.33,8,5.0,Hard Coral,0.16,2.63,-2.15,2.26,2007,10,15
0.0,-17.9643,-38.7007,Atlantic,Tropical Atlantic,69.66,298.7,295.41,302.77,Sheltered,0.0829,46.33,8,5.0,Nutrient Indicator Algae,0.16,2.63,-2.15,2.26,2007,10,15
0.0,-17.9637,-38.6996,Atlantic,Tropical Atlantic,50.35,298.7,295.41,302.77,Sheltered,0.0829,46.33,8,5.0,Hard Coral,0.16,2.63,-2.15,2.26,2007,10,15
0.0,-17.9637,-38.6996,Atlantic,Tropical Atlantic,50.35,298.7,295.41,302.77,Sheltered,0.0829,46.33,8,5.0,Nutrient Indicator Algae,0.16,2.63,-2.15,2.26,2007,10,15
0.0,-17.9625,-38.6956,Atlantic,Tropical Atlantic,42.96,299.66,295.41,302.77,Sheltered,0.0829,46.33,6,4.0,Hard Coral,0.11,2.63,-1.33,2.26,2009,12,15
0.0,-17.9625,-38.6956,Atlantic,Tropical Atlantic,42.96,299.66,295.41,302.77,Sheltered,0.0829,46.33,6,4.0,Nutrient Indicator Algae,0.11,2.63,-1.33,2.26,2009,12,15
0.0,-3.8347,-32.3967,Atlantic,Tropical Atlantic,134.15,299.48,296.97,304.35,Exposed,0.0275,48.93,7,3.0,Hard Coral,-0.27,3.2,-2.58,2.84,2008,9,25
0.0,-3.8347,-32.3967,Atlantic,Tropical Atlantic,134.15,299.48,296.97,304.35,Exposed,0.0275,48.93,7,3.0,Nutrient Indicator Algae,-0.27,3.2,-2.58,2.84,2008,9,25
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.87,297.01,303.91,Sheltered,0.0332,61.78,7,10.0,Hard Coral,0.26,2.74,-0.99,2.12,2003,6,26
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.87,297.01,303.91,Sheltered,0.0332,61.78,7,10.0,Nutrient Indicator Algae,0.26,2.74,-0.99,2.12,2003,6,26
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.87,297.01,303.91,Sheltered,0.0332,61.78,7,3.0,Hard Coral,0.26,2.74,-0.99,2.12,2003,6,26
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.87,297.01,303.91,Sheltered,0.0332,61.78,7,3.0,Nutrient Indicator Algae,0.26,2.74,-0.99,2.12,2003,6,26
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.29,297.01,303.91,Sheltered,0.0332,61.78,6,3.0,Hard Coral,1.1,2.74,-0.77,2.12,2005,5,3
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.29,297.01,303.91,Sheltered,0.0332,61.78,6,3.0,Nutrient Indicator Algae,1.1,2.74,-0.77,2.12,2005,5,3
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.47,297.01,303.91,Sheltered,0.0332,61.78,4,10.0,Hard Coral,1.29,2.74,-0.32,2.12,2007,5,16
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.47,297.01,303.91,Sheltered,0.0332,61.78,4,10.0,Nutrient Indicator Algae,1.29,2.74,-0.32,2.12,2007,5,16
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.35,297.01,303.91,Sheltered,0.0332,61.78,7,10.0,Hard Coral,-0.16,2.74,-2.05,2.12,2012,4,30
0.0,18.3246,-64.6027,Atlantic,Tropical Atlantic,121.53,300.35,297.01,303.91,Sheltered,0.0332,61.78,7,10.0,Nutrient Indicator Algae,-0.16,2.74,-2.05,2.12,2012,4,30
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.38,297.01,304.47,Sheltered,0.0348,61.78,5,10.0,Hard Coral,0.31,2.72,-1.41,2.64,2006,5,11
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.38,297.01,304.47,Sheltered,0.0348,61.78,5,10.0,Nutrient Indicator Algae,0.31,2.72,-1.41,2.64,2006,5,11
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.38,297.01,304.47,Sheltered,0.0348,61.78,6,3.0,Hard Coral,1.35,2.72,-0.39,2.64,2007,5,15
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.38,297.01,304.47,Sheltered,0.0348,61.78,6,3.0,Nutrient Indicator Algae,1.35,2.72,-0.39,2.64,2007,5,15
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.44,297.01,304.47,Sheltered,0.0348,61.78,5,10.0,Hard Coral,0.76,2.72,-0.95,2.64,2011,5,11
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.44,297.01,304.47,Sheltered,0.0348,61.78,5,10.0,Nutrient Indicator Algae,0.76,2.72,-0.95,2.64,2011,5,11
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.32,297.01,304.47,Sheltered,0.0348,61.78,7,10.0,Hard Coral,-1.18,2.72,-3.1,2.64,2012,4,29
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.32,297.01,304.47,Sheltered,0.0348,61.78,7,10.0,Nutrient Indicator Algae,-1.18,2.72,-3.1,2.64,2012,4,29
0.0,18.3317,-64.6273,Atlantic,Tropical Atlantic,119.26,300.44,297.01,304.47,Sheltered,0.0348,61.78,5,3.0,Hard Coral,0.76,2.72,-0.95,2.64,2011,5,11
