PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
-1.4338655449004423,-4.804031626893692,-1.6472959952182584,0.4716190323231022,0.14945069580982676,0.5738566353446509,-0.822909615043821,0.9891937880853352,-1.0869093202618363,0.07863409047377969,-0.44313409013637917,-0.4928840227282629,-1.0359266410893615,0.07884406587381025,0.29498863508229767,-0.5071704465643722,-0.1579336788975854
-1.429263369847482,-4.67568303379846,-1.6243391875468105,0.5292760223786594,0.2425147568460286,0.7062410637969911,-1.6711332507464978,0.8438236528565629,-0.032395002811448075,-0.43072429917027877,0.7960901416674533,-0.4594652833881092,-0.9980230602111527,0.22941356697653037,0.2738277814768217,-0.502761104632463,-0.14818763516017483
-1.4331748844519299,-4.791872885177825,-1.6498459077548544,0.3803993973243538,0.05648739970003887,0.7748582161513464,-0.6333939022507,0.7748234305013217,-1.0105868895228474,-0.014712530217597174,-0.4379643496359014,-0.7254479812945742,-1.164597318948301,0.009710809905801844,0.15981459304064077,-0.4798224225941798,-0.13095943901739324
-1.4285727093989695,-4.6635242920825934,-1.6268891000834065,0.43805638737991104,0.14955146073624062,0.9072426446036864,-1.481617537953377,0.6294532952725493,0.04392742792754096,-0.5240709198616555,0.801259882167931,-0.6920292419544205,-1.1266937380700923,0.16028031100852194,0.13865373943516482,-0.4754130806622709,-0.12121339527998268
-1.0182823937672167,-1.0521741883695068,0.7226873942192679,-0.7000826936219037,0.15079045506183222,-1.9312888064328428,2.181080765888054,-2.3780575804619475,-0.27260730183071463,0.10266615243706775,0.30479946498515165,0.8286777315163836,0.08956807490119245,0.21504490411128704,0.3467548322624732,-0.3794212174084543,-0.20884065174730654
-1.0136802187142564,-0.9238255952742754,0.745644201890716,-0.6424257035663465,0.24385451609803402,-1.7989043779805027,1.332857130185377,-2.5234277156907194,0.7819070156196732,-0.40669223720699077,1.5440236967889842,0.8620964708565373,0.12747165577940114,0.3656144052140072,0.32559397865699735,-0.3750118754765453,-0.19909460800989598
-0.9284057684593291,-4.516948298986706,-0.41958817387637914,1.1875473706109543,-0.7761779550170308,-0.19601341898772595,0.12142060236953253,0.7208853760407856,-1.1874650063674157,-0.35417528353381195,0.11951335002265824,0.3196503965844228,-2.012246953464387,0.14780490267704008,-0.10799971561148175,0.7912428998056816,-1.0851733425367855
-0.9238035934063688,-4.388599705891474,-0.3966313662049312,1.2452043606665115,-0.683113893980829,-0.06362899053538587,-0.7268030333331447,0.5755152408120131,-0.13295068891702744,-0.8635336731778706,1.3587375818264906,0.3530691359245765,-1.9743433725861785,0.2983744037797602,-0.12916056921695773,0.7956522417375907,-1.075427298799375
0.657748808988048,-4.937493481648739,2.2556331919268366,0.010618311864629134,-0.5833306585937862,0.3884373482144415,-0.8025129784269149,1.2210873253550958,-0.857854797162211,-0.44498769833095336,-0.9088174381584617,-0.8770527173945065,-0.4378791851556088,1.2860708376804326,1.970676480848097,-1.1447193543164946,-0.3677800307356873
0.6623509840410083,-4.809144888553507,2.278589999598285,0.06827530192018616,-0.49026659755758417,0.5208217766667816,-1.6507366141295916,1.0757171901263234,0.19665952028817738,-0.9543460879750119,0.330406793645371,-0.8436339780543528,-0.39997560427740014,1.4366403387831528,1.9495156272426208,-1.1403100123845857,-0.3580339869982767
0.048317775879609774,-4.355129125435025,0.8943464130104296,0.3185887193713507,-0.5579991818142239,-0.48745203977131396,0.7717552687561318,0.7364878300054751,0.1329098619631874,-0.5457089137487479,-0.6740185626181376,-0.9938134196846192,0.29685763669704324,0.49172108600834696,0.5537678526365472,0.22703820688153203,-1.1392941851929068
0.052919950932570174,-4.226780532339794,0.9173032206818774,0.3762457094269077,-0.464935120778022,-0.35506761131897374,-0.07646836694654507,0.5911176947767027,1.1874241794135758,-1.0550673033928064,0.5652056691856948,-0.9603946803444655,0.3347612175752519,0.642290587111067,0.5326069990310712,0.23144754881344104,-1.1295481414554964
-0.33757556030372293,-4.00722455482782,1.0115251748473821,1.1520482350635382,-0.940095990424858,-0.38748395790320156,1.2931335608043208,0.7040003512162041,-0.028593980099234532,-0.4784371886852956,-0.10790024930609517,0.057655429170921466,-0.9528906124515976,-0.33956012573956484,1.5144660933887075,-0.2433656948350581,-0.5402481445064892
-0.33297338525076264,-3.8788759617325903,1.03448198251883,1.2097052251190954,-0.8470319293886561,-0.25509952945086145,0.44490992510164395,0.5586302159874316,1.0259203373511538,-0.9877955783293542,1.1313239824977372,0.0910741685110752,-0.9149870315733889,-0.18899062463684468,1.4933052397832316,-0.23895635290314904,-0.5305021007690787
-0.360104593822689,-3.947432265671238,1.0063318914777883,1.2089695042568824,-0.7857768403775457,-0.43597287874931084,1.3026209819744539,0.6581723009132339,-0.06407971515843847,-0.16453169574169357,0.019499044480133343,0.12769943018597596,-0.8095963402696129,-0.20839048353904077,1.6837380449800126,-0.3033318632496642,-0.5921690144915882
-0.3555024187697287,-3.819083672576007,1.0292886991492363,1.2666264943124395,-0.6927127793413439,-0.30358845029697074,0.45439734627177697,0.5128021656844616,0.9904346022919497,-0.673890085385752,1.2587232762839657,0.16111816952612967,-0.7716927593914042,-0.057820982436320695,1.6625771913745366,-0.2989225213177552,-0.5824229707541777
-0.3600782538355265,-3.949260359725539,1.016928719815216,1.2455525770984133,-0.7387397497246234,-0.5216432372956021,1.2771216985528984,0.724214612314446,-0.041163257330009695,-0.12690393627135577,0.0033355360540057656,0.17791562257326365,-0.7346169589216606,-0.1775191274080753,1.7267040479884093,-0.31803398409993755,-0.6033884426479796
-0.3554760787825662,-3.820911766630308,1.0398855274866639,1.3032095671539705,-0.6456756886884216,-0.3892588088432621,0.4288980628502216,0.5788444770856734,1.0133510601203788,-0.6362623259154142,1.2425597678578382,0.21133436191341737,-0.6967133780434519,-0.026949626305355162,1.7055431943829333,-0.31362464216802854,-0.5936423989105691
-0.18446144793731148,-1.269687860849072,2.3573776364607526,-0.11382075549750509,0.024023720262468504,-1.4394188003443558,2.1088639750540366,-3.0875189900902344,-0.6212176196575735,-0.09627236020935355,0.3878923778570043,0.6491928190120859,0.3238715072574494,-0.44806837115088277,0.24423763556101521,-0.19075003459318526,-0.4453134235394935
-0.17985927288435113,-1.1413392677538403,2.3803344441322007,-0.05616376544194808,0.11708778129867037,-1.3070343718920157,1.2606403393513597,-3.232889125319007,0.43329669779281477,-0.605630749853412,1.6271166096608367,0.6826115583522396,0.36177508813565806,-0.2974988700481626,0.2230767819555393,-0.18634069266127617,-0.4355673798020829
0.1374082381276079,-0.9279963893430255,1.8287154275924824,0.6688413499723945,-1.834717440957756,-0.16732182277196242,1.630006495987822,-1.64489375788382,-1.8314468415536653,0.45036579847158126,1.6251683591638157,1.0606753770443675,-0.7275863710350383,-1.9327554156966398,0.3230501398882665,-0.17895256960532824,0.14002043878741888
0.14201041318056826,-0.7996477962477943,1.8516722352639303,0.7264983400279516,-1.7416533799215541,-0.03493739431962233,0.7817828602851449,-1.7902638931125923,-0.7769325241032772,-0.0589925911724774,2.864392590967648,1.0940941163845213,-0.6896827901568297,-1.7821859145939196,0.3018892862827905,-0.17454322767341923,0.1497664825248295
-0.5771507145962785,-1.7372375929763044,1.4556881982023833,0.7676356848842222,-0.13916885268526372,-0.4965250102617697,0.0023695870888151465,-1.8927170807682907,-2.469500814513092,-0.08070900140966418,0.6509031008936412,1.5068703262865621,0.8830900898591222,-1.0304559522236005,1.1803193428913425,0.1282760310422475,-0.14364620329624264
-0.5725485395433182,-1.6088889998810731,1.4786450058738312,0.8252926749397792,-0.04610479164906194,-0.3641405818094294,-0.845854048613862,-2.0380872159970633,-1.4149864970627035,-0.5900673910537227,1.8901273326974737,1.5402890656267159,0.9209936707373308,-0.8798864511208805,1.1591584892858666,0.1326853729741566,-0.13390015955883225
-0.016759018224591568,-0.2966065363438171,1.05581855268063,1.5742580644389812,-1.441380437066698,-0.32600019317842593,1.9821317747244738,-2.588892250417578,-1.7049167394507572,-0.5910845863040729,1.0426443296584538,1.3328308551513974,-0.2500632495293434,-1.3946964243329647,1.0251801441565902,0.000960676671606972,0.11077832737586851
-0.012156843171631222,-0.16825794324858553,1.0787753603520782,1.6319150544945384,-1.3483163760304964,-0.19361576472608588,1.133908139021797,-2.7342623856463506,-0.6504024220003691,-1.1004429759481311,2.2818685614622862,1.3662495944915514,-0.21215966865113475,-1.2441269232302448,1.0040192905511143,0.0053700186035159775,0.12052437111327913
0.49594587107925303,0.28505678079221036,0.6518494878589982,2.238160836730104,-2.0131629080678284,-0.5710081461033022,2.809158396392718,-2.5671919987760217,-1.3064599289806893,-0.6544635654443767,1.1400054883367898,0.8842549869107293,0.026050023993915983,-0.6726826164862536,0.4888762723100835,0.44523408322894426,-0.6230620449686934
0.5005480461322133,0.41340537388744186,0.6748062955304461,2.295817826785661,-1.9200988470316265,-0.4386237176509621,1.9609347606900414,-2.712562134004794,-0.2519456115303012,-1.163821955088435,2.379229720140622,0.9176737262508831,0.06395360487212465,-0.5221131153835334,0.4677154187046076,0.44964342516085337,-0.6133160012312829
-4.316125864649302,0.4217613963483212,0.37530299933246014,-1.051819887753298,1.1995554185971429,-1.4876473815389155,0.19454408071357288,-0.57061298811927,-0.9832286743446214,-0.3069520415460434,-0.8475702794842492,0.04859812138712023,-0.05353039604903486,1.8008149677410512,-1.4734759500882284,0.8437612687485248,-0.308328953263125
-4.311523689596342,0.5501099894435527,0.39825980700390806,-0.9941628976977409,1.2926194796333448,-1.3552629530865752,-0.653679554989104,-0.7159831233480426,0.07128564310576731,-0.8163104311901018,0.3916539523195834,0.08201686072727395,-0.015626815170826144,1.9513844688437711,-1.4946368036937043,0.8481706106804339,-0.29858290952571437
-4.628766725344842,0.20712752067022638,0.3559288154199141,-1.099866769050124,1.3840465063074248,-1.4284246569919232,-0.6906432143497959,-0.5901140507208371,-0.929670020315666,-0.23020675823848766,-1.2951381067940886,0.2591602819959861,-0.48049595384080274,0.5501546526760905,-0.6837983429478436,0.5873270696640849,0.45492373693196386
-4.624164550291881,0.335476113765458,0.37888562309136203,-1.0422097789945668,1.4771105673436264,-1.2960402285395831,-1.5388668500524727,-0.7354841859496095,0.12484429713472253,-0.739565147882546,-0.05591387499025595,0.29257902133613983,-0.442592372962594,0.7007241537788106,-0.7049591965533195,0.5917364115959939,0.46466978066937437
-4.396186804110068,0.2247459759949342,1.7843419219111611,-0.4169521714029319,1.7489520305746586,-0.26793326533104234,1.6882905669112749,-0.034443107551220854,-0.34277295010423997,1.6999086957392189,0.4649785278025479,-0.3561566795262177,0.117193169603551,0.8191009984760131,-0.4507255296803251,1.3022670944763213,-0.37344151841405177
-4.391584629057107,0.35309456909016573,1.8072987295826093,-0.35929518134737487,1.8420160916108603,-0.13554883687870226,0.840066931208598,-0.17981324277999328,0.711741367346148,1.1905503060951605,1.7042027596063805,-0.3227379401860641,0.15509675048175967,0.9696704995787332,-0.47188638328580107,1.3066764364082304,-0.36369547467664126
-3.8936368333466813,0.2177470969517748,1.086528495688455,0.946034114206497,1.3605593587139198,-0.054420138457215356,0.3017762503266598,1.5123540589700568,-1.087279045250291,0.06840446728123159,-0.3953844026830771,0.1852102207487087,-1.1132017772238685,0.9658138116058776,-1.7787988853422352,2.0751746326129235,0.4516749208992053
-3.889034658293721,0.34609569004700635,1.109485303359903,1.003691104262054,1.4536234197501214,0.07796428999512477,-0.5464473853760172,1.3669839237412844,-0.03276472779990238,-0.44095392236282693,0.8438398291207553,0.2186289600888624,-1.0752981963456598,1.1163833127085978,-1.799959738947711,2.0795839745448323,0.4614209646366158
-4.790345094756593,-0.2092123335829705,1.5101030448980863,1.479049834210403,1.2664537907868973,0.28044949720183016,1.6104200501578771,1.6103843810866985,-0.02851383853627289,-0.5045727381082978,-0.486497116263581,0.03241574588690499,-0.8258987548193164,-0.26298997483621583,-0.6749555860775496,1.7186590538290865,1.6514331508472724
-4.785742919703633,-0.0808637404877391,1.5330598525695343,1.5367068242659605,1.3595178518230993,0.4128339256541704,0.7621964144552,1.465014245857926,1.0260004789141155,-1.0139311277523564,0.7527271155402516,0.0658344852270587,-0.7879951739411077,-0.11242047373349569,-0.6961164396830255,1.7230683957609954,1.661179194584683
-4.940592511760567,0.20757952750952055,1.3643092640593775,1.4760933460469723,1.8036882323566812,0.8512816090381614,1.940148643734873,0.615203049259352,-0.5041557952875085,1.1952975502888983,0.5318278515664817,-0.02474192798044139,-0.6531998906920646,0.2889303937579323,0.005375667575918962,1.4726306078179912,1.422485857724461
-4.935990336707607,0.335928120604752,1.3872660717308254,1.5337503361025298,1.896752293392883,0.9836660374905015,1.0919250080321958,0.46983291403057964,0.5503585221628798,0.6859391606448402,1.771052083370314,0.00867681135971232,-0.615296309813856,0.43949989486065244,-0.015785186029556912,1.4770399497499003,1.4322319014618716
-5.141157127492669,-0.07984982051229277,1.310598519162357,-1.2321529095630892,1.570572781482535,2.423564877312942,1.3706412634943623,0.5329146249901809,-1.1216647440628893,-0.675876990441872,0.043054788842014344,-0.43735559102930416,-1.6495159027617852,-0.6533602503120608,-0.4940221799204298,0.5026198458664299,0.9229367621245494
-5.136554952439709,0.04849877258293872,1.3335553268338052,-1.1744959195075322,1.6636368425187367,2.5559493057652825,0.5224176277916852,0.3875444897614085,-0.06715042661250079,-1.1852353800859305,1.2822790206458468,-0.40393685168915044,-1.6116123218835765,-0.5027907492093406,-0.5151830335259058,0.5070291877983389,0.9326828058619598
-5.0917437426224295,-0.19879074418822146,1.4502368236232899,-1.1100348163725846,1.6195606252795731,1.9274321185894427,1.4978540715201838,0.9395978022942073,-0.562644456422936,-1.0804129066744688,-0.4164888892065371,-0.5201646268433407,-1.3074392329828866,-0.7036571228798358,-0.6327365749853713,0.5075424435252545,0.9546517898588885
-5.08714156756947,-0.07044215109298999,1.4731936312947378,-1.0523778263170276,1.712624686315775,2.059816547041783,0.649630435817507,0.7942276670654349,0.4918698610274526,-1.5897712963185275,0.8227353425972955,-0.4867458875031871,-1.269535652104678,-0.5530876217771157,-0.6538974285908472,0.5119517854571635,0.9643978335962989
-3.322833273547733,2.19054450437974,-0.7721749849244212,0.1112709601581958,-0.13727765813356468,1.9719228794802957,1.4273661287802386,0.17126942552758415,-0.3962153510459295,-0.7595938446191476,-0.7348017226055639,-1.938018998978491,-1.3128036101357392,-0.42335815061165566,-1.9582849751114728,-0.3697498974806463,1.7214709013078489
-3.3182310984947727,2.3188930974749713,-0.7492181772529731,0.16892795021375284,-0.044213597097362826,2.1043073079326358,0.5791424930775615,0.02589929029881174,0.6582989664044586,-1.268952234263206,0.5044225091982686,-1.9046002596383373,-1.2749000292575305,-0.2727886495089355,-1.9794458287169487,-0.3653405555487372,1.7312169450452595
-3.9094876078999468,-1.1388489877285082,2.66547110041573,2.5153374619350126,1.5073012200516944,1.8217709408868101,-0.6593310007627758,0.8784547674165585,-0.5627779704341627,-0.05891694767627215,-1.4918982213448089,-1.8808588919215818,0.46615985832091206,-1.3557243958974932,-0.28401726863126797,1.8992918524004034,1.090375234399874
-3.904885432846987,-1.0105003946332767,2.688427908087178,2.57299445199057,1.6003652810878963,1.9541553693391502,-1.5075546364654526,0.733084632187786,0.49173634701622565,-0.5682753373203309,-0.2526739895409764,-1.847440152581428,0.5040634391991208,-1.205154894794773,-0.3051781222367439,1.903701194332312,1.1001212781372847
-2.6583720356993013,1.6843605795220116,-0.14507084823036728,0.43482502471564227,-1.2295419241919447,-0.17499475781284002,1.3938119112005911,0.34108528711249114,-1.3760337914217784,0.4832421901821832,0.8123416893110048,-0.13621233844447217,1.1731513104338926,-0.09565499504312813,-0.6604539831449386,-0.26247435506919015,-0.4211955862538958
-2.653769860646341,1.8127091726172433,-0.12211404055891924,0.4924820147711995,-1.136477863155743,-0.04261032936049982,0.545588275497914,0.19571515188371869,-0.3215194739713901,-0.026116199461875312,2.051565921114837,-0.10279359910431846,1.2110548913121015,0.05491450605959203,-0.6816148367504146,-0.2580650131372811,-0.4114495425164853
-3.2743402828508494,0.6788413947538703,0.836842816840594,-1.189403154117547,0.12595046280915295,0.054155374470496,0.6786391982998145,-0.014497616608069539,-1.6996906699885563,0.7197052272976326,0.7000708514767401,0.03421871202813021,1.124425165837407,-0.20728486508570837,-0.6859873748793481,-0.8487270517229352,0.05568700857562532
-3.269738107797889,0.8071899878491017,0.8597996245120421,-1.13174616406199,0.21901452384535477,0.18653980292283612,-0.16958443740286233,-0.15986775183684196,-0.6451763525381683,0.21034683765357406,1.9392950832805724,0.06763745136828392,1.1623287467156156,-0.056715363982988175,-0.7071482284848241,-0.844317709791026,0.06543305231303592
-3.0196546079445277,0.2717543881717604,1.089893346284237,-1.1508212847634383,-0.3482340223749827,-0.601008917070028,0.2546383460127288,1.2667071401648886,-1.1185244308292557,-0.908726222131644,-0.44063888753313396,0.09238311824346573,1.02035732321365,-0.47941415022638684,-1.027643342134242,-0.6606345014923215,0.29747626120976345
-3.0150524328915673,0.4001029812669919,1.112850153955685,-1.093164294707881,-0.25516996133878084,-0.4686244886176878,-0.5935852896899483,1.1213370049361162,-0.06401011337886726,-1.4180846117757027,0.7985853442706986,0.12580185758361945,1.058260904091859,-0.3288446491236667,-1.0488041957397178,-0.6562251595604124,0.30722230494717406
-4.672604120480546,-0.603659497573204,0.7091375732625976,-1.458679235624359,-0.726008418550008,-1.6808500945945672,2.5643930579829397,1.6362725482288785,-0.7581002893076192,-0.5326202104551745,-1.676234104008676,0.25431224568654104,-0.6021001107194929,-0.49413054003392626,-0.48353176121205427,0.4748626284433897,0.6685966682882282
-4.668001945427585,-0.4753109044779726,0.7320943809340456,-1.401022245568802,-0.6329443575138063,-1.5484656661422271,1.716169422280263,1.4909024130001063,0.2964140281427691,-1.0419786000992326,-0.43700987220484383,0.28773098502669475,-0.5641965298412842,-0.3435610389312061,-0.5046926148175301,0.47927197037529873,0.6783427120256388
-0.45317118561967,1.8419772692045444,3.318595173436486,1.3373215400034024,-0.7346618226608062,0.49396095599924744,0.051306624939295484,1.461781479081281,-1.6813118801936704,-1.3671480590182359,-0.6281824013157316,0.13686898804956626,1.3411641502069502,-0.746338754866414,-0.3490107560816768,-0.3733929823138961,0.23284001409242258
-0.44856901056670967,1.970325862299776,3.341551981107934,1.3949785300589594,-0.6415977616246044,0.6263453844515876,-0.7969170107633813,1.3164113438525087,-0.626797562743282,-1.8765064486622947,0.6110418304881009,0.17028772738971998,1.379067731085159,-0.595769253763694,-0.3701716096871528,-0.3689836403819871,0.2425860578298332
-1.7323231855908834,2.3142288086166563,1.1687891993128414,-0.2410505184907682,-1.1897100853764606,1.4533965488650094,1.532251375924954,1.2064582189035276,-0.19519195747813153,-1.9711265028720004,-1.034683820026843,-1.1312379097928278,-0.9324970692599578,-1.036399160641217,-0.18406807156723753,0.5554141619174944,0.8460243122826244
-1.727721010537923,2.4425774017118873,1.1917460069842893,-0.18339352843521115,-1.0966460243402587,1.5857809773173495,0.6840277402222771,1.0610880836747554,0.8593223599722568,-2.4804848925160585,0.20454041177698962,-1.097819170452674,-0.8945934883817491,-0.8858296595384969,-0.2052289251727135,0.5598235038494034,0.8557703560200348
-1.8299840066434658,2.5851435183267752,1.0740232417676807,-0.24297223579699823,-0.8405076983561014,1.8244374215586248,1.7465749617500013,0.5595903532157525,-0.5043592293664348,-0.8662108154138227,-0.37277259093730214,-1.168390397806603,-0.820242807577244,-0.677650921055021,0.2581472433075172,0.3954956720102825,0.6972085717527969
-1.8253818315905055,2.7134921114220067,1.0969800494391286,-0.18531524574144118,-0.7474436373198996,1.9568218500109653,0.8983513260473242,0.41422021798698017,0.5501550880839536,-1.3755692050578814,0.8664516408665301,-1.1349716584664493,-0.7823392266990354,-0.5270814199523008,0.2369863897020412,0.3999050139421915,0.7069546154902075
-1.7553940487571829,2.392208186078062,1.0645999915211928,-0.5274293108465535,-1.476946530735904,2.2103781674969802,1.7810979878050666,0.5401501430719582,-0.44624036252615634,-2.010852301346169,-0.755643114546165,-1.53328828601242,-1.4940534270108894,-1.1951180770335301,-0.4190437573831703,0.6333925407467174,0.8994888594561827
-1.7507918737042225,2.5205567791732935,1.0875567991926407,-0.46977232079099634,-1.383882469699702,2.3427625959493206,0.9328743521023893,0.3947800078431858,0.6082739549242319,-2.5202106909902278,0.4835811172576674,-1.4998695466722662,-1.4561498461326807,-1.04454857593081,-0.4402046109886462,0.6378018826786264,0.9092349031935931
-1.9863994524007915,3.033025672507767,0.8404420534816777,-0.5319749113978283,-0.6509485768223618,3.0880325394453396,2.2880557004296973,-0.9899411546125874,-1.1775398710311809,0.6026982670645198,0.8100315234925559,-1.6211682095834652,-1.2285289234152397,-0.3465405103200276,0.6269655451090377,0.25512380500465864,0.5474823962798604
-1.9817972773478312,3.1613742656029986,0.8633988611531257,-0.4743179213422711,-0.55788451578616,3.22041696789768,1.4398320647270204,-1.1353112898413598,-0.1230255535807929,0.09333987742046117,2.049255755296388,-1.5877494702433115,-1.1906253425370312,-0.19597100921730734,0.6058046915035618,0.25953314693656765,0.557228440017271
-1.0692451520965434,2.115015325573167,1.1245800602860958,-0.20309269303022576,-2.9656691968770206,0.935144135222338,0.37548712935717793,1.4468427851287573,-1.5889936646288305,-1.7176135954959761,-0.473390891470686,-0.9036541079231387,-0.5290180965243583,0.11202028813487386,-0.11739550086026156,0.027379220109401057,0.564722044240567
-1.064642977043583,2.2433639186683987,1.1475368679575437,-0.14543570297466848,-2.8726051358408187,1.067528563674678,-0.47273650634549913,1.301472649899985,-0.5344793471784421,-2.2269719851400342,0.7658333403331464,-0.870235368582985,-0.4911145156461496,0.26258978923759396,-0.1385563544657375,0.03178856204131006,0.5744680879779777
-1.295894965896139,1.8610416684182989,1.7437531644672077,0.35222024014104014,-1.5170456134443362,-0.534494327546383,0.08241194400572205,1.2409563819086338,-1.7261638975428282,-1.0094865650203382,-0.24819266031517562,0.3142120046999511,1.1908115500087322,-0.6133492626559509,-0.9266433940513856,-0.13880052170806265,0.15816283743272216
-1.2912927908431786,1.9893902615135302,1.7667099721386557,0.4098772301965973,-1.4239815524081345,-0.40210989909404277,-0.7658116916969548,1.0955862466798612,-0.6716495800924398,-1.5188449546643967,0.9910315714886567,0.3476307440401048,1.2287151308869408,-0.46277976155323075,-0.9478042476568616,-0.13439117977615359,0.16790888117013278
-1.6672080915729903,1.6994904252587824,1.239768717818402,0.6679737347311969,-2.1569686321233323,-0.2195101969493206,0.26679895128582315,0.5565075214317924,-2.0529672264020644,-0.7275806581760487,0.22022950757740734,-0.0008551183261113924,0.37386490106447307,-0.5397820980369534,-1.478435918296141,0.5195807509217483,0.9860973705471657
